0	0	1743.728	1744	580.3277	580
0	0	1744.0696	1744	581.20545	581
0	0	1745.5964	1746	580.39635	580
0	0	1743.553	1744	578.37105	578
0	0	1743.5378	1744	577.43055	577
0	0	1743.0456	1743	576.7987	577
0	0	1742.5568	1743	577.80695	578
0	0	1742.6308	1743	577.8536	578
0	0	1742.801	1743	579.25135	579
0	0	1741.3386	1741	583.70355	584
0	0	1742.5942	1743	582.01985	582
0	0	1741.7612	1742	581.206	581
0	0	1740.3766	1740	581.9768	582
0	0	1743.195	1743	582.1812	582
0	0	1743.108	1743	582.36675	582
0	0	1742.0774	1742	582.487	582
0	0	1743.3426	1743	583.4745	583
0	0	1744.0674	1744	582.2043	582
0	0	1745.7144	1746	583.00545	583
0	0	1746.9288	1747	583.02435	583
0	0	1745.1022	1745	582.61975	583
0	0	1746.5928	1747	581.752	582
0	0	1746.9502	1747	584.2791	584
0	0	1748.3696	1748	585.1161	585
0	0	1749.569	1750	584.374	584
0	0	1750.071	1750	583.7429	584
0	0	1749.0674	1749	582.73175	583
0	0	1750.3444	1750	581.54265	582
0	0	1748.919	1749	582.57955	583
0	0	1748.9742	1749	581.7393	582
0	0	1747.4392	1747	583.60885	584
0	0	1746.7556	1747	583.8332	584
0	0	1742.842	1743	585.5648	586
0	0	1743.7518	1744	586.2874	586
0	0	1744.799	1745	586.3028	586
0	0	1745.107	1745	586.0152	586
0	0	1748.5966	1749	585.6122	586
0	0	1749.3432	1749	585.57585	586
0	0	1748.438	1748	586.92645	587
0	0	1747.7446	1748	586.86035	587
0	0	1749.0732	1749	589.13685	589
0	0	1748.5192	1749	589.6508	590
0	0	1749.8606	1750	588.71715	589
0	0	1750.827	1751	589.4809	589
0	0	1752.0398	1752	590.5295	591
0	0	1751.7722	1752	591.4488	591
0	0	1750.5054	1751	592.7535	593
0	0	1748.6694	1749	591.9103	592
0	0	1749.1422	1749	593.19725	593
0	0	1750.215	1750	593.3397	593
0	0	1747.714	1748	591.4951	591
0	0	1747.0782	1747	592.611	593
0	0	1744.6432	1745	593.77495	594
0	0	1742.341	1742	593.1477	593
0	0	1742.826	1743	592.4797	592
0	0	1743.159	1743	591.3985	591
0	0	1744.6388	1745	594.06275	594
0	0	1742.8074	1743	592.92085	593
0	0	1740.1038	1740	593.1858	593
0	0	1737.7042	1738	592.4405	592
0	0	1735.8504	1736	591.5268	592
0	0	1736.3186	1736	592.08665	592
0	0	1737.438	1737	593.15015	593
0	0	1738.1146	1738	593.6216	594
0	0	1736.1728	1736	593.4635	593
0	0	1734.8198	1735	591.3354	591
0	0	1734.054	1734	592.5716	593
0	0	1733.9036	1734	591.31295	591
0	0	1731.3218	1731	589.9235	590
0	0	1729.7308	1730	590.908	591
0	0	1728.8018	1729	589.9955	590
0	0	1729.4494	1729	590.54625	591
0	0	1730.014	1730	591.71245	592
0	0	1728.9212	1729	590.90705	591
0	0	1727.736	1728	591.62465	592
0	0	1727.076	1727	592.4059	592
0	0	1724.0114	1724	592.94875	593
0	0	1724.8892	1725	591.42845	591
0	0	1724.3802	1724	593.937	594
0	0	1724.3878	1724	594.4589	594
0	0	1722.974	1723	594.6217	595
0	0	1721.529	1722	594.4536	594
0	0	1723.1784	1723	594.4374	594
0	0	1722.2144	1722	595.1543	595
0	0	1721.9836	1722	595.885	596
0	0	1722.9766	1723	596.94685	597
0	0	1726.061	1726	591.8469	592
0	0	1725.7194	1726	592.79595	593
0	0	1725.8426	1726	590.87475	591
0	0	1725.4622	1725	593.2286	593
0	0	1725.4944	1725	593.72515	594
0	0	1725.3504	1725	591.94735	592
0	0	1723.144	1723	594.57735	595
0	0	1723.9364	1724	595.0376	595
0	0	1726.5284	1727	595.3304	595
0	0	1725.518	1726	596.8575	597
0	0	1726.0594	1726	597.21455	597
0	0	1732.548	1733	597.72375	598
0	0	1732.5336	1733	598.5962	599
0	0	1732.0922	1732	597.8329	598
0	0	1735.0146	1735	599.84455	600
0	0	1737.4618	1737	603.19405	603
0	0	1740.034	1740	603.5472	604
0	0	1742.6374	1743	603.39315	603
0	0	1744.8162	1745	600.82835	601
0	0	1747.911	1748	600.691	601
